date,text
02/09/2020 06:10,Educated and vaccinated #FauciOuchie #fauciouchi #CovidVaccine #PfizerBioNTech https://t.co/lGJzbyLa54
28/07/2017 10:07,"2 weeks ago, I got my first dose of the Pfizer vaccine! 😷💉 

I had a headache 3 days later that lasted a couple day… https://t.co/9YvlG4f0OC"
02/06/2010 02:04,@politicaljunkd1 @asadabukhalil #Israel had unlimited access to the #PfizerBioNTech through an agreement of data sh… https://t.co/JDor1DAdBt
17/02/2011 20:03,Really interesting results coming out of Israel around #Covid  vaccines. 20 positive out of 128K vaccinated. Intere… https://t.co/AyVo2xjYxE
25/12/2011 08:24,. I wonder how many doses from #Modern and #PfizerBioNTech heading to #developing #COVID19Vaccine
21/02/2010 14:24,After 3 weeks I completed #COVID19 #Vaccination🙌🏻 Got #PfizerBioNTech booster (dose 2) before weekend. #Day1- got m… https://t.co/fDzzIVdWK6
30/05/2012 18:32,Team members Asha RN and Nellie PSW are proud to have done their part &amp; received both doses of the #PfizerBioNTech… https://t.co/3AFI1YSAJW
18/04/2015 09:45,Just took my first COVID19 vaccine shot. #PfizerBioNTech Go take yours if you can. https://t.co/PqXbCAhvQb
04/07/2009 15:58,Thrilled to have gotten my 2nd dose of the #COVID19 #PfizerBioNTech vaccine today @grhospitalkw. When it’s your tur… https://t.co/5nPjxpjUX8
31/07/2018 21:54,#PfizerBioNTech #Pfizer sponsored 👇 https://t.co/Q5plhU8jRx
11/04/2020 08:55,"How can WHO still say #PfizerVaccine is safe after 29 deaths in Norway?! #PfizerBioNTech #VaccineSafety
https://t.co/QikDmL58Sy"
16/03/2016 17:55,"Early data from the US #CDC shows few allergic reactions to #PfizerBioNTech  #COVIDー19  #Vaccine.
21 #anaphylaxis +… https://t.co/LOWIS6fCdu"
13/03/2019 07:41,@MrHarryCole @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to th… https://t.co/Oqmk85k2eu
04/06/2011 11:18,"Maybe the federal government could do its job and find us vaccine, no? Italy is taking legal action against… https://t.co/C3Ra7KOzTr"
16/01/2021 09:33,"Number of Tweets about Pfizer vaccine in January. 

Source of data: https://t.co/4J8SCPIgw3

#PfizerVaccine… https://t.co/tfBK967mXd"
13/03/2019 07:41,@pinapolk @DrSimonAshworth @EmmaKennedy @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-tu… https://t.co/OpOHrxEqAo
13/03/2019 07:41,@BakerRay3 @Shivajihimself @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with… https://t.co/z0bgPa8keH
18/12/2012 15:37,@Pfizer_France @moderna_tx Now and here's give me your permission to make your vaccine. Tomorrow. #Pfizer #Moderna… https://t.co/BQ4XSjglGt
26/07/2019 18:45,@CanyonLegrand @LSCarr3 @institutpasteur @Merck @EU_Commission @BioNTech_Group @pfizer @AstraZeneca @SanofiFR @GSK… https://t.co/gsD12EUymg
12/08/2011 17:53,Doing my part to get this shit over with 💪🏼 #COVIDvaccine #PfizerBioNTech #ThankyouNHS https://t.co/tYOX2ctwoH
11/03/2016 08:09,@qwertyu858 @AlexBerenson @CDCgov They added breast feeding as 'missing information' too... wonder why...… https://t.co/dFi3XNFpki
08/06/2016 13:21,"Oil gas plastic critical to manufacture #ppe  #vaccination needles face shields

Protect #Ontario LTC seniors… https://t.co/jOSzzmVzpA"
22/10/2014 23:02,Why can’t Pfizer just do something good for people instead of holding back doses because they contain six doses and… https://t.co/GQYqNBLMw0
29/03/2011 14:51,"Now the big question that remains, what about neutralizing data from #PfizerBioNTech vaccine towards #501YV1… https://t.co/A5Q9uNpyF9"
10/01/2009 14:44,"Got the 1st dose of Covid vaccine the other day. Headache, sore arm, fatigue.... definitely worth it to live!… https://t.co/GzFoMOuTgp"
13/07/2020 12:41,This happened today 🥳 #PfizerBioNTech #studentnurse https://t.co/DcXPsXH6wl
23/05/2020 09:03,Just received dose 2 of #PfizerBioNTech covid-19 vaccine. So unbelievably grateful and relieved. One small but sign… https://t.co/cuyESNlqmg
13/03/2019 07:41,@iainastewart @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to t… https://t.co/aW6knEGNRa
01/07/2012 19:30,Wow 10% of the population have been #vaccinated That’s amazing! #Covid_19 #nhs #PfizerBioNTech #astrazenica #nhs… https://t.co/QYIgBoMUPP
13/03/2019 07:41,@KeighleyNews @_RobbieMoore @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur wit… https://t.co/3bkwMSTSoA
21/05/2011 13:12,"#pfizer inside my insides.

Thanks to @UHNM_NHS for the call at lunchtime &amp; a jab in the arm a few hours later.… https://t.co/XhtWahlPYZ"
17/01/2019 08:12,"Mixed feelings of joy, relief &amp; anxiety. Received 2nd dose of Pfizer COVID-19 vaccine today. I Experienced severe m… https://t.co/CyJ0A0H9cQ"
17/11/2013 18:40,On my journey now to  #Transhumanism with my #CovidVaccine from #PfizerBioNTech and I'm feeling fine.  Back to work… https://t.co/zE4GK9fhs9
25/10/2012 15:51,"🎙️ Our latest podcast is here! Dr. @emilycob talks with NIH Collaboratory co-PI @texhern about #HEROTOGETHER, which… https://t.co/DNHWzk3EVn"
11/08/2009 10:34,@toadmeister @ASA_UK A ⅓ of population of every densely populated country in the world (with some exceptions) have… https://t.co/Txhc3dnVsu
13/03/2019 07:41,@10DowningStreet @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards t… https://t.co/Bz9T2HB5Yn
13/03/2019 07:41,@standardnews @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to t… https://t.co/2Eqam87RhA
09/02/2009 13:20,Gibraltar are giving their residents the second Pfizer covid19 vaccine according to manufacturers instructions too… https://t.co/QVZtOFjTMc
06/09/2019 14:40,"Monday, January 25, 2020 Headlines 
#PfizerBioNTech #PfizerVaccine #WhatsappPrivacy #GDPR #useconomy #DailyBriefing… https://t.co/s7psWbxF2I"
17/02/2014 16:01,"Very good news from #Moderna. 
Now waiting for #PfizerBioNTech.
Gained some time to kill  #SARSCoV2. https://t.co/NBfGo7a51m"
29/01/2016 15:54,"""Low dead-volume syringes and/or needles can be used to extract six doses from a single vial. If standard syringes… https://t.co/OvkDGyG9ax"
22/12/2009 01:31,"Just received second #PfizerBioNTech vaccine! Excited, but also teachers and other frontline workers need it ASAP, so let’s get moving."
13/03/2019 07:41,@Conservatives @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to… https://t.co/ii1vioyDdM
29/03/2011 14:51,"@_b_meyer Indeed, for the new vaccine candidates ;-) Be interested in news now from #PfizerBioNTech on this topic?"
20/01/2009 21:40,#rhd Resources For Human Development vaccinated their mentally ill group-home residents right here at home on Inaug… https://t.co/OSQRwPcmKS
25/06/2019 12:27,"#Pfizer-BioNTech Covid vax neutralises UK, South Africa variants: Study
Read More............
#PfizerBioNTech… https://t.co/Laoxiz9BEN"
10/07/2018 22:31,"#EU - #PfizerBioNTech dispute on vaccine delivery delay, solved!
French company #Sanofi will help produce 100 milli… https://t.co/1FYgLijZlZ"
25/11/2012 12:09,Ministry of Health: Postponement of second dose of Pfizer/BioNTech vaccine for those who received the first shot du… https://t.co/ORyeV0BcaY
01/08/2010 13:23,Just had my second dose of the #PfizerBioNTech vaccine. Just as painless as last time around. Roll on one weeks time and immunity!
03/07/2011 09:50,@ianbrown Why on Earth do people not understand. You don’t do gene therapy on people who aren’t sick. #CovidVaccine… https://t.co/xRl7DTQz49
27/06/2015 18:14,Vaccinated....!!! ✅ #PfizerBioNTech #PfizerCovidVaccine #pfizer
19/02/2009 23:04,"Exciting news this morning. Israel confirms the Pfizer vaccine efficiency of 95% is being met in the field.

The ca… https://t.co/mmVeNRoFWs"
12/01/2012 19:31,So what abt criticisms that 🇨🇦 is staring down the barrel of zero doses of the #PfizerBioNTech being delivered inst… https://t.co/FBOUWtytQx
06/09/2008 15:56,@j1mi1 @Karl_Lauterbach It doesn't matter where a multinational is domiciled - what matters are the contractual obl… https://t.co/IPbaWkKB3Y
12/12/2015 03:56,"Is Australia on track to roll out the first installment of #PfizerBioNTech vaccine? 
Listen to conversation between… https://t.co/zewpuqDZ0A"
31/07/2011 08:36,First vaccine dose done and dusted #COVID19 #PfizerVaccine #getthejab #PfizerBioNTech https://t.co/DPV9xfXoJS
11/02/2019 18:11,#Norway To Receive Fewer #Pfizer Vaccine Doses Than Originally Reported https://t.co/vH0wsWdgAR #COVID19… https://t.co/0jQK2yBblC
11/02/2019 18:11,#Covid19 Vaccine Rollout Needs Spark Even More Innovation https://t.co/EBaYqJexm1 #Ergotron #VaccinationCart  #Pfizer #PfizerBioNTech
13/01/2021 22:11,This product was not approved by the FDA (Food and Drug Admin). Refuse this product at all cost. 17% of severe Side… https://t.co/cbk6fqM1Dz
24/03/2019 07:32,"2/2
This global initiative has signed an advance purchase agreement with the American pharmaceutical for up to 40 m… https://t.co/5J6u2LvXIw"
24/03/2019 07:32,"1/2
#Pakistan may be receiving the #PfizerBioNTech #COVIDVaccine in the first quarter of 2021 under the #WHO's COVAX Program."
21/11/2010 20:02,Got the second dose of the #PfizerBioNTech vaccine and I feel like death warmed up
15/04/2020 11:19,Health always loses in the black market for vaccines - let’s move to Dubai!! @EU_Commission #covid19 #AstraZeneca #PfizerBioNTech
29/03/2007 03:41,Got my first dose of the #PfizerBioNTech COVID vaccine.  Was a seamless experience. Thanks to the Guam Army Nationa… https://t.co/1beHRMWsMT
08/01/2021 17:09,"https://t.co/T2twQdMgW5

Meanwhile Israel is not giving the vaccine to Palestinians they occupy, while Muslims deve… https://t.co/QRbiQcLIxZ"
11/02/2019 18:11,"""Vaccine Hoarding"" Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX… https://t.co/9Pq4hcEpCO"
30/09/2018 23:54,"Pfizer,
Been never since touching the keyboards to talk to a #company such as yours. These are unusual times. Read… https://t.co/SkJzvG55jp"
24/08/2009 18:44,"Officials in #Lebanon shld read this and act accordingly. Again, counting on #PfizerBioNTech and #AstraZéneca is a… https://t.co/H1TqCHgVDi"
21/02/2013 05:55,"The workings of RNA technology for vaccines 
#vaccines #RNA #SARSCoV2
#PfizerBioNTech #Moderna #science 
https://t.co/rp9hnQgmoI"
01/04/2014 00:50,4 hours after getting the second dose of the #PfizerBioNTech vaccine &amp; I'm feeling the immune response.  Fatigue.… https://t.co/yjVUhVZexH
28/07/2020 01:13,Glad to be alongside Professors John Skerritt and Alison Macmillan in these ads. Every COVID-19 vaccine we procure… https://t.co/V3E3zw9y5r
25/02/2008 08:40,Biden administration aims to have enough #vaccine for most #Americans by summertime https://t.co/60jg3qb6Lc… https://t.co/MOv0J8ACCG
07/09/2017 00:22,"Yeah!
I received the second dose of COVID-19 vaccine today. I have had hot flashes a couple times this evening. I'm… https://t.co/Qwqt3M4fWv"
11/11/2011 06:28,"i forgot that it's not legit unless you immortalize on social media.  💉💉💉

#covidvacccine #uclahealth #covid… https://t.co/EjyfDhCje9"
25/08/2012 19:30,"Feel incredibly grateful, lucky, glad and proud to have received my first dose of the Covid-19 vaccine today. I was… https://t.co/Wztc04Qyci"
10/06/2020 00:53,@DrEricDing Ok this is why there is a shitty excuse for halting vaccine shipments #PfizerBioNTech is taking vaccine… https://t.co/LqN7gmH0Ui
01/06/2010 21:30,Dr. Siegel: Vaccine hesitancy stems from 'fear and lack of science' https://t.co/JRUHBkOsGe @SpecialReport… https://t.co/wRH2mwfDYE
01/04/2014 00:50,"Not today, COVID.  

Not tomorrow, either.

Dose number two - done! ✅

#vaccinated #CoronavirusVaccine… https://t.co/G0OjRjrwrK"
03/10/2010 09:27,That’s what I call - „good news“ | who cares about #AstraZeneca anyway if we can have #PfizerBioNTech and #Moderna… https://t.co/QEHrdqPT3r
13/02/2012 17:05,"Want to know what makes up the #PfizerBioNTech #CovidVaccine? Here it is in less than a minute
#ScienceUpFirst https://t.co/CTmZe2rcNp"
23/04/2009 22:58,@Sanofi helps produce 100 million #PfizerBioNTech #CovidVaccine doses #COVID19 #vaccines @washingtonpost @nytimes… https://t.co/LklL9Q34U8
13/02/2012 17:05,"This will be helpful - despite investigating its own mRNA #COVID19Vaccine candidate, Sanofi will aim to produce 100… https://t.co/h76ec5mJkQ"
11/01/2018 20:12,"https://t.co/nWDRK0ypJ1
COME EXPLORE THE LIVES OF THE GENIUSES BEHIND the #PfizerVaccine! This MARRIED COUPLE STRUG… https://t.co/O7QY8GlhmA"
28/07/2020 01:13,Glad to be alongside Professors John Skerritt and Alison Macmillan in these ads. Every COVID-19 vaccine we procure… https://t.co/EA0FZFhvAf
26/01/2021 20:10,"""Anyone who might claim this is not a clinical study is simply a liar. This is the most extensive study of human be… https://t.co/N4RSF0grn1"
07/03/2020 17:21,24 hours after 2nd dose of the #PfizerBioNTech vaccine and no symptoms aside from sore arm at injection site 👍🏼 did… https://t.co/sb9RKH5E9a
11/11/2011 06:28,"Pfizer COVID injection number 2, in 5, 4, 3, 2, 1, blast off!  💉🥃

#funtimes #pfizer #covidvacccine #covid_19 #ucla… https://t.co/f58V8518Ik"
15/11/2014 15:09,"The biggest EU pharmaceutical company #Sanofi will help produce the best, safest and most advanced… https://t.co/DIQXlpEjVL"
07/01/2015 23:49,"In any case, are you happy with how things are going in your country given the success of Israel and the much great… https://t.co/z9lFzF2soE"
05/10/2010 16:07,In some good news (after my rant) we’re due to get our second dose of the vaccine over the next week 🙌🏻🙌🏻 #Nurse… https://t.co/YKJAnj76Kp
28/05/2009 15:15,"I had my covid vaccine 💉 yesterday,  felt  like I was hit by a bicycle this morning when I woke up.#PfizerBioNTech #CovidVaccine"
05/01/2012 03:44,#PfizerBioNTech is vehemently against delaying their Vaccine second dose. If there is evidence that a delayed dose… https://t.co/oUmgLKYqDW
11/01/2009 07:56,"Covid: @sanofi to produce 100 million Pfizer-BioNTech vaccine doses

#PfizerBioNTech #coronavirus
 https://t.co/Ty0Uq2kzQs"
20/10/2010 19:46,"Today, I received my first dose of the #PfizerBioNTech #COVID19Vaccine. I am very grateful for the opportunity.… https://t.co/BX11TyNtd9"
15/05/2017 17:13,"Important information concerning the British and South African variants of the #Coronavirus, together with the mRNA… https://t.co/6qhQfZUwwP"
18/10/2009 12:29,I'm not against #CovidVaccine but I do have concerns. There were reports of 3 doctors from Florida &amp; India who died… https://t.co/qBnTRZ0Rxq
19/05/2011 20:04,"@CottarelliCPI Business is Business , what's wrong. There are some deads. Ah ok , bullshit , aren't important for m… https://t.co/7yU9rsiUQb"
11/05/2011 21:01,Had my Pfizer Covid 19 vaccine today. Such a massive relief &amp; hopefully a step closer to getting back to normal. Th… https://t.co/H2evGn2N0a
29/03/2011 14:51,"Do you know what, the #EU is making a mess, a big mess of their #vaccine roll-out, surprised....not me! Politics an… https://t.co/rjvaP1rJRb"
11/02/2019 18:11,"""Vaccine Hoarding"" Under Spotlight At The #UnitedNations https://t.co/GIa2W4wRxn #PfizerBioNTech #COVAX… https://t.co/6mCeZT4skM"
18/10/2009 12:29,My bestie @wenDdd took her first dosage on 26th &amp; I'll provide an update on this thread when she replies today. We… https://t.co/MGoGTtlCBy
18/10/2009 12:29,People who received their first jab were given paracetamols to curb with the side effects. Another sister of my ex-… https://t.co/RaEZA7E2oq
18/10/2009 12:29,One of my ex-classmates shared the side effects she is experiencing on 26 Jan after her 1st jab of #PfizerBioNTech… https://t.co/T50yIJbjlT
20/02/2011 09:06,"Dear @nadhimzahawi ,
You say #PfizerBioNTech has data to justify 12 weeks gap for 2nd vaccine. Please share that wi… https://t.co/ybAnf2Q8uf"
12/01/2010 19:54,PM says he has spoken w exec of #PfizerBioNTech &amp; #Moderna and   they have reassured him that the contracts will be… https://t.co/8JE2Jy3lZo
17/04/2019 01:50,"Got my vaccination today! Feeling thankful for all the work that has gone into that tiny, second-long jab… https://t.co/wi4GtiSN16"
25/09/2010 14:28,My first dose of the Pfizer vaccine was received this morning. I was reluctant about this but if it means lowering… https://t.co/T84vcmOpCY
01/09/2011 20:05,Ontario Adjusts #VaccinationPlan in Response to #PfizerBioNTech Shipment Delays: @ONgov is accelerating the vaccina… https://t.co/Xdf88zBWoV
